"DateTime","Tasa de Certificado de Depósito a Término (CDT) a 90 días - Monto, diaria"
"2018/01/22",162967.34
"2018/01/23",171166.16
"2018/01/24",487138.59
"2018/01/25",206753.22
"2018/01/26",199810.1
"2018/01/29",178032.3
"2018/01/30",146715.94
"2018/01/31",105787.74
"2018/02/01",84515.43
"2018/02/02",334144.11
"2018/02/05",172094.02
"2018/02/06",112900.53
"2018/02/07",172009.47
"2018/02/08",196828.28
"2018/02/09",155311.17
"2018/02/12",180950.94
"2018/02/13",67882.09
"2018/02/14",154160.11
"2018/02/15",192610.33
"2018/02/16",205209.16
"2018/02/19",168583.89
"2018/02/20",156697.82
"2018/02/21",183814.77
"2018/02/22",252419.84
"2018/02/23",174601.95
"2018/02/26",183410.5
"2018/02/27",143385.97
"2018/02/28",306836.99
"2018/03/01",595657.41
"2018/03/02",112051.07
"2018/03/05",408804.66
"2018/03/06",169805.33
"2018/03/07",205120.7
"2018/03/08",99767.17
"2018/03/09",135333.77
"2018/03/12",264916.98
"2018/03/13",248371.66
"2018/03/14",251555.04
"2018/03/15",305379.78
"2018/03/16",105063.37
"2018/03/20",381465.36
"2018/03/21",217369.22
"2018/03/22",418981.31
"2018/03/23",103867.11
"2018/03/26",200285.84
"2018/03/27",190225.78
"2018/03/28",219522.02
"2018/04/02",287841.68
"2018/04/03",173704.18
"2018/04/04",215865.8
"2018/04/05",157803.4
"2018/04/06",120889.12
"2018/04/09",237246.57
"2018/04/10",184934.86
"2018/04/11",206833.77
"2018/04/12",159901.81
"2018/04/13",119489.33
"2018/04/16",245104.7
"2018/04/17",281014.37
"2018/04/18",358876.15
"2018/04/19",178797.59
"2018/04/20",97696.01
"2018/04/23",230855.31
"2018/04/24",254549.15
"2018/04/25",183755.8
"2018/04/26",180612.81
"2018/04/27",116522.53
"2018/04/30",298328.48
"2018/05/02",435463.12
"2018/05/03",174667.65
"2018/05/04",112604.25
"2018/05/07",204144.74
"2018/05/08",231524.39
"2018/05/09",182583.35
"2018/05/10",126916.82
"2018/05/11",94047.45
"2018/05/15",387671.41
"2018/05/16",185469.13
"2018/05/17",201800.15
"2018/05/18",93228.98
"2018/05/21",262329.99
"2018/05/22",198676.93
"2018/05/23",194377.49
"2018/05/24",131770.35
"2018/05/25",254134.14
"2018/05/28",339976.81
"2018/05/29",151824.38
"2018/05/30",147978.67
"2018/05/31",84748.36
"2018/06/01",139524
"2018/06/05",351526.62
"2018/06/06",216664.95
"2018/06/07",235768.6
"2018/06/08",159011.2
"2018/06/12",339807.17
"2018/06/13",260776.01
"2018/06/14",196400.98
"2018/06/15",133189.73
"2018/06/18",184843.13
"2018/06/19",85759.31
"2018/06/20",242139.52
"2018/06/21",154068.89
"2018/06/22",160257.43
"2018/06/25",238455.75
"2018/06/26",195288.39
"2018/06/27",177703.51
"2018/06/28",203839.62
"2018/06/29",125261.13
"2018/07/03",398172.71
"2018/07/04",198244.53
"2018/07/05",223383.77
"2018/07/06",114244.64
"2018/07/09",234782.75
"2018/07/10",200207.24
"2018/07/11",166069.68
"2018/07/12",168209.57
"2018/07/13",109071.32
"2018/07/16",303090.59
"2018/07/17",254660.22
"2018/07/18",283750.7
"2018/07/19",199171.95
"2018/07/23",292565.92
"2018/07/24",273710.09
"2018/07/25",199588.51
"2018/07/26",272930.53
"2018/07/27",109578.29
"2018/07/30",276248.49
"2018/07/31",123831.6
"2018/08/01",124361.62
"2018/08/02",350289.65
"2018/08/03",149519.53
"2018/08/06",184574.65
"2018/08/08",393158.4
"2018/08/09",258903.9
"2018/08/10",179125.36
"2018/08/13",217887.23
"2018/08/14",141434.57
"2018/08/15",283283.14
"2018/08/16",207600.11
"2018/08/17",126038.78
"2018/08/21",305388.48
"2018/08/22",213984.55
"2018/08/23",304108.72
"2018/08/24",215393.22
"2018/08/27",165425.96
"2018/08/28",308729.86
"2018/08/29",190750.29
"2018/08/30",167305.69
"2018/08/31",115978.78
"2018/09/03",584389.31
"2018/09/04",97550.57
"2018/09/05",259331.53
"2018/09/06",224333.26
"2018/09/07",302950
"2018/09/10",258917.92
"2018/09/11",166298.85
"2018/09/12",271815.39
"2018/09/13",201339.08
"2018/09/14",214072.57
"2018/09/17",363050.69
"2018/09/18",239198.45
"2018/09/19",136145.81
"2018/09/20",260508.62
"2018/09/21",191443.43
"2018/09/24",452685.31
"2018/09/25",91867.05
"2018/09/26",160308.8
"2018/09/27",131268.59
"2018/09/28",202539.72
"2018/10/01",157156.58
"2018/10/02",135247.93
"2018/10/03",278574.62
"2018/10/04",164063.57
"2018/10/05",135461.41
"2018/10/08",182480.38
"2018/10/09",169480.24
"2018/10/10",172344.37
"2018/10/11",128849.02
"2018/10/12",118619.39
"2018/10/16",333036.71
"2018/10/17",281987.48
"2018/10/18",294380.25
"2018/10/19",116003.89
"2018/10/22",177703.71
"2018/10/23",156448.22
"2018/10/24",246087.36
"2018/10/25",142301.04
"2018/10/26",133073.85
"2018/10/29",170656.47
"2018/10/30",230775.75
"2018/10/31",120947.59
"2018/11/01",107793.99
"2018/11/02",125032.38
"2018/11/06",285325.24
"2018/11/07",115716.62
"2018/11/08",264796.07
"2018/11/09",143482.22
"2018/11/13",432702.22
"2018/11/14",159807.48
"2018/11/15",316239.73
"2018/11/16",155334.4
"2018/11/19",197229.67
"2018/11/20",98774.88
"2018/11/21",186000.47
"2018/11/22",184529.54
"2018/11/23",125779.16
"2018/11/26",232656.75
"2018/11/27",128374.92
"2018/11/28",283607.3
"2018/11/29",87406.39
"2018/11/30",161854.93
"2018/12/03",358910.02
"2018/12/04",181677.63
"2018/12/05",253335.7
"2018/12/06",188248.07
"2018/12/07",318976.33
"2018/12/10",134584.4
"2018/12/11",166966.44
"2018/12/12",252322.64
"2018/12/13",217383.28
"2018/12/14",194772.98
"2018/12/17",187060.97
"2018/12/18",174167.09
"2018/12/19",240910.63
"2018/12/20",226203.05
"2018/12/21",236500.53
"2018/12/24",151730.77
"2018/12/26",349070.19
"2018/12/27",251777.12
"2018/12/28",252026.45
"2018/12/31",27719.8
"2019/01/02",209604.84
"2019/01/03",309686.25
"2019/01/04",237697.62
"2019/01/08",314245.15
"2019/01/09",207395.74
"2019/01/10",326529.18
"2019/01/11",217033.35
"2019/01/14",192138.68
"2019/01/15",103212.71
"2019/01/16",174635.38
"2019/01/17",229892.42
"2019/01/18",201877.13
"2019/01/21",169618.02
"2019/01/22",254852.14
"2019/01/23",208796.7
"2019/01/24",224127.12
"2019/01/25",188325.16
"2019/01/28",186821.22
"2019/01/29",133604.21
"2019/01/30",207422.64
"2019/01/31",116315.48
"2019/02/01",144793.62
"2019/02/04",169152.56
"2019/02/05",149231.67
"2019/02/06",243901.74
"2019/02/07",99776.6
"2019/02/08",214341.24
"2019/02/11",173970.51
"2019/02/12",100550.97
"2019/02/13",221489.71
"2019/02/14",187426.63
"2019/02/15",222959.28
"2019/02/18",185249.66
"2019/02/19",114586.59
"2019/02/20",123451.27
"2019/02/21",183392.29
"2019/02/22",294003.08
"2019/02/25",184599.61
"2019/02/26",137397.91
"2019/02/27",376367.93
"2019/02/28",354444.51
"2019/03/01",171296.89
"2019/03/04",509847.8
"2019/03/05",299159.91
"2019/03/06",237048.48
"2019/03/07",202536.63
"2019/03/08",108964.14
"2019/03/11",234012.47
"2019/03/12",196352.65
"2019/03/13",227256.28
"2019/03/14",171311.05
"2019/03/15",146687.3
"2019/03/18",291646.86
"2019/03/19",141211.92
"2019/03/20",207275.79
"2019/03/21",187676.33
"2019/03/22",113306.54
"2019/03/26",449682.98
"2019/03/27",233351.77
"2019/03/28",240572.91
"2019/03/29",183917.75
"2019/04/01",144035.89
"2019/04/02",181402.98
"2019/04/03",382212.31
"2019/04/04",187468.57
"2019/04/05",185172.03
"2019/04/08",249809.78
"2019/04/09",180158.74
"2019/04/10",220154.15
"2019/04/11",164630.89
"2019/04/12",151124.28
"2019/04/15",248747.3
"2019/04/16",190036.45
"2019/04/17",188541.95
"2019/04/22",430690.66
"2019/04/23",179449.98
"2019/04/24",365655.66
"2019/04/25",204880.92
"2019/04/26",118016.2
"2019/04/29",273539.22
"2019/04/30",233469.21
"2019/05/02",208095.32
"2019/05/03",128133.07
"2019/05/06",496950.1
"2019/05/07",168783.36
"2019/05/08",217411.58
"2019/05/09",140209.09
"2019/05/10",80119.45
"2019/05/13",291058.49
"2019/05/14",152899.26
"2019/05/15",236457.49
"2019/05/16",221367.81
"2019/05/17",88584.9
"2019/05/20",284804.07
"2019/05/21",141441.45
"2019/05/22",214749.76
"2019/05/23",141419.67
"2019/05/24",96657.09
"2019/05/27",318476.49
"2019/05/28",286568.51
"2019/05/29",129839.76
"2019/05/30",115755.23
"2019/05/31",113337.35
"2019/06/04",647085.09
"2019/06/05",224864.62
"2019/06/06",208731.54
"2019/06/07",134092.12
"2019/06/10",182762.07
"2019/06/11",142046.86
"2019/06/12",193093.67
"2019/06/13",186382.95
"2019/06/14",121633.23
"2019/06/17",166707.25
"2019/06/18",149533.44
"2019/06/19",150090.85
"2019/06/20",181830.58
"2019/06/21",135175.64
"2019/06/25",214759.9
"2019/06/26",332415.04
"2019/06/27",256424.17
"2019/06/28",148945.39
"2019/07/02",276760.5
"2019/07/03",190982.98
"2019/07/04",225826.62
"2019/07/05",140949.06
"2019/07/08",220260.38
"2019/07/09",151152.87
"2019/07/10",254078.37
"2019/07/11",172873.66
"2019/07/12",122161.75
"2019/07/15",230050.06
"2019/07/16",195578.88
"2019/07/17",219777.69
"2019/07/18",95504.5
"2019/07/19",69567.47
"2019/07/22",298772.05
"2019/07/23",286073.03
"2019/07/24",250804.2
"2019/07/25",157044.81
"2019/07/26",115558.81
"2019/07/29",283573.15
"2019/07/30",305969.71
"2019/07/31",130113.45
"2019/08/01",93266.2
"2019/08/02",103021.12
"2019/08/05",160095.53
"2019/08/06",370535.61
"2019/08/08",317636.07
"2019/08/09",105616.79
"2019/08/12",229637.54
"2019/08/13",204009.16
"2019/08/14",144011.01
"2019/08/15",210747.9
"2019/08/16",127220.79
"2019/08/20",269459.57
"2019/08/21",145612.42
"2019/08/22",195969.27
"2019/08/23",98517.07
"2019/08/26",197252.74
"2019/08/27",182012.04
"2019/08/28",247623.42
"2019/08/29",145000.69
"2019/08/30",107938.49
"2019/09/02",172467.37
"2019/09/03",83057.53
"2019/09/04",349322.86
"2019/09/05",171245.24
"2019/09/06",273960.17
"2019/09/09",274150.76
